#Hhst|H id|Ea|KTR komplett|Ktr bez|Ktr art|Kst|Kstst bez|Sk|Sk bez|Sk pos|Sk pos bez|Ep|Sk finre|Sk finre bez|Fp|Proj|Proj bez|J2011_ERG|J2011_FINERG|J2012_ERG|J2012_FINERG|J2013_ERG|J2013_FINERG|J2014_PLAN|J2015_PLAN|J2016_PLAN|J2017_PLAN|J2018_PLAN|J2019_PLAN
46403_71867|255518|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190100|Personalkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190100|Personalkostenzuschüsse für Kita - freie Träger|1|||-935 282.40|-935 282.40|-947 000.00|-947 000.00|-927 000.00|-927 000.00|-977 800|-1 101 000|-1 081 000|-1 103 000|-1 125 000|-1 148 000
46403_71868|255519|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190200|Immobilienzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190200|Immobilienzuschüsse für Kita - freie Träger|1|||-185 628.00|-185 628.00|-185 628.00|-185 628.00|-198 622.80|-198 622.80|-193 670|-208 300|-209 300|-212 500|-215 700|-218 900
46403_71869|255520|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190300|Sachkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190300|Sachkostenzuschüsse für Kita - freie Träger|1|||-81 416.58|-81 416.58|-80 850.42|-80 850.42|-79 241.80|-79 522.09|-82 170|-79 000|-78 700|-79 500|-80 300|-81 200
46403_71870|255521|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190100|Personalkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190100|Personalkostenzuschüsse für Kita - freie Träger|1|||-369 473.88|-369 473.88|-339 700.00|-313 200.00|-349 500.00|-376 000.00|-348 180|-350 400|-352 400|-359 400|-366 400|-373 400
46403_71871|255522|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190200|Immobilienzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190200|Immobilienzuschüsse für Kita - freie Träger|1|||-82 944.00|-82 944.00|-82 944.00|-82 944.00|-82 944.00|-82 944.00|-86 550|-92 200|-92 700|-94 100|-95 500|-96 900
46403_71872|255523|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190300|Sachkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190300|Sachkostenzuschüsse für Kita - freie Träger|1|||-31 380.12|-31 380.12|-31 102.38|-31 102.38|-31 052.80|-31 052.80|-32 480|-30 300|-30 100|-30 400|-30 700|-31 100
46403_71873|255524|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190100|Personalkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190100|Personalkostenzuschüsse für Kita - freie Träger|1|||-160 199.34|-160 199.34|-158 500.00|-158 500.00|-158 596.67|-162 900.70|-165 480|-174 700|-177 700|-181 700|-185 700|-189 700
46403_71874|255525|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190200|Immobilienzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190200|Immobilienzuschüsse für Kita - freie Träger|1|||-40 740.00|-40 740.00|-40 740.00|-40 740.00|-37 345.00|-37 345.00|-42 510|-41 400|-41 600|-42 300|-42 900|-43 500
46403_71875|255526|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190300|Sachkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190300|Sachkostenzuschüsse für Kita - freie Träger|1|||-18 655.68|-18 655.68|-18 979.80|-18 979.80|-18 529.84|-18 758.04|-19 170|-18 700|-18 600|-18 800|-19 000|-19 200
46403_71876|255527|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190100|Personalkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190100|Personalkostenzuschüsse für Kita - freie Träger|1|||-426 437.56|-426 437.56|-532 416.05|-532 416.05|-570 866.00|-570 866.00|-557 250|-547 000|-543 000|-554 000|-565 000|-576 000
46403_71877|255528|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190200|Immobilienzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190200|Immobilienzuschüsse für Kita - freie Träger|1|||-105 542.50|-105 542.50|-121 093.50|-121 093.50|-158 797.20|-158 797.20|-161 610|-157 800|-158 600|-161 000|-163 500|-165 900
46403_71878|255529|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190300|Sachkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190300|Sachkostenzuschüsse für Kita - freie Träger|1|||-47 290.18|-47 290.18|-51 878.12|-51 878.12|-58 419.20|-58 282.28|-60 790|-60 800|-60 600|-61 200|-61 800|-62 500
46403_71879|255530|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190100|Personalkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190100|Personalkostenzuschüsse für Kita - freie Träger|1|||-525 554.28|-525 554.28|-574 133.52|-574 133.52|-692 350.50|-692 350.49|-678 720|-707 800|-743 400|-758 400|-773 400|-789 400
46403_71880|255531|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190200|Immobilienzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190200|Immobilienzuschüsse für Kita - freie Träger|1|||-135 522.00|-135 522.00|-139 426.00|-139 426.00|-201 156.00|-189 870.00|-189 410|-204 400|-205 400|-208 500|-211 700|-214 900
46403_71881|255532|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190300|Sachkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190300|Sachkostenzuschüsse für Kita - freie Träger|1|||-53 688.27|-53 688.27|-57 798.01|-57 798.01|-68 140.52|-68 500.00|-64 630|-72 000|-71 700|-72 500|-73 200|-73 900
46403_71882|255533|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54139100|Personalkostenzuschüsse an Regiebetrieb KKJ|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74139100|Personalkostenzuschüsse an Regiebetrieb KKJ|1|||-6 520 446.00|-6 520 446.00|-6 739 575.04|-6 687 275.20|-6 954 824.57|-7 110 832.02|-7 110 400|0|0|0|0|0
46403_71883|255534|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54139200|Immobilienzuschüsse an Regiebetrieb KKJ|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74139200|Immobilienzuschüsse an Regiebetrieb KKJ|1|||-1 591 732.90|-1 591 732.90|-1 542 973.20|-1 542 098.40|-1 495 525.20|-1 496 400.00|-1 604 690|0|0|0|0|0
46403_71884|255535|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54139300|Sachkostenzuschüsse an Regiebetrieb KKJ|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74139300|Sachkostenzuschüsse an Regiebetrieb KKJ|1|||-512 967.00|-512 967.00|-527 991.48|-530 908.56|-538 056.20|-531 184.50|-551 300|0|0|0|0|0
46403_71885|255536|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190100|Personalkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190100|Personalkostenzuschüsse für Kita - freie Träger|1|||||-408 675.84|-408 675.84|-551 807.89|-551 807.89|-495 760|-455 700|-451 100|-460 100|-469 100|-479 100
46403_71886|255537|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190200|Immobilienzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190200|Immobilienzuschüsse für Kita - freie Träger|1|||||-101 459.40|-101 459.40|-107 956.80|-107 956.80|-127 620|-126 800|-127 400|-129 400|-131 300|-133 300
46403_71887|255538|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190300|Sachkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190300|Sachkostenzuschüsse für Kita - freie Träger|1|||||-36 857.70|-36 857.70|-42 477.27|-42 915.18|-45 860|-41 900|-41 700|-42 100|-42 600|-43 000
46403_71888|255539|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190100|Personalkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190100|Personalkostenzuschüsse für Kita - freie Träger|1|||||||-108 743.05|-108 743.05|-150 000|-371 400|-364 000|-371 000|-379 000|-386 900
46403_71889|255540|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190200|Immobilienzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190200|Immobilienzuschüsse für Kita - freie Träger|1|||||||-45 500.00|-45 500.00|-67 500|-138 900|-139 700|-141 900|-144 000|-146 200
46403_71890|255541|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|54190300|Sachkostenzuschüsse für Kita - freie Träger|E_02f|Zuwendungen, allgemeine Umlagen und sonstige Transferaufwendungen|1|74190300|Sachkostenzuschüsse für Kita - freie Träger|1|||||||-8 204.23|-7 965.43|-6 090|-41 800|-41 500|-42 000|-42 400|-42 800
46403_84800|255542|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|57420000|Zinsaufwendungen an den Fördermittelgeber - Land|E_05|Zins- und sonstige Finanzaufwendungen|1|77420000|Zinsauszahlungen an das Land|1|||-687.85|||-687.85|-1 112.18|-1 112.18||0|0|0|0|0
46403_98501|255546|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00001|FD JB Investprogramm Kinderbetreuungsfinanzierung an KIJ für Kita Leutratal||||-23 760.00||||||||
46403_98502|255547|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00014|FD JB Investzuschuss der Stadt Jena an KIJ für Kita Keßlerstraße||||||-162 626.74|0|0|0|0|0|0
46403_98511|255549|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00011|FD JB Investzuschuss der Stadt Jena an KKJ / Kinderbetreungsfinanzierung||||-10 475.28|||0|0|0|0|0|0
46403_98512|255550|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00019|FD JB Investzuschuss vom Land zur Weitergabe an KIJ für Kita Waldwichtel||||||-129 112.87||0|0|0|0|0
46403_98800|255551|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1210000|Geleistete Zuwendungen (vgl. § 40 Abs. 1 ThürGemHV-Doppik)|A_1.1.3|Geleistete Zuwendungen|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00002|FD JB Investzuschuss Kita Beutenberg||-359 800.00|||||0|0|0|0|0|0
46403_98801|255552|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1210000|Geleistete Zuwendungen (vgl. § 40 Abs. 1 ThürGemHV-Doppik)|A_1.1.3|Geleistete Zuwendungen|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00003|"FD JB Investzuschuss an ASB Kita Frauengasse ""Glühwürmchen"""||-61 166.00|||||0|0|0|0|0|0
46403_98810|255554|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1210000|Geleistete Zuwendungen (vgl. § 40 Abs. 1 ThürGemHV-Doppik)|A_1.1.3|Geleistete Zuwendungen|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00006|FD JB Investzuschuss der Stadt Jena an Studentenwerk für Kita Beutenberg||-100 000.00||||||||||
46403_98811|255555|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00005|FD JB Investzuschuss KPII ev Kirche Kita Fantasia Löbstedt||||-15 999.09||||||||
46403_98812|255556|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00004|FD JB Investzuschuss KPII TSA Kita Isserstedt||-200 000.00||||||||||
46403_98813|255557|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00008|FD JB Investzuschuss der Stadt Jena an AWO für Kita Breitscheidstraße||||-162 000.00||-108 000.00|0|0|0|0|0|0
46403_98814|255558|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00007|FD JB Investzuschuss der Stadt Jena an TSA für Kita Sportforum||||||-303 000.00|0|0|0|0|0|0
46403_98815|255559|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00010|FD JB Investzuschuss der Stadt Jena an TSA für Kita Sportforum / Kinderbetreungsfinanzierung||||-422 000.00|||0|0|0|0|0|0
46403_98816|255560|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00012|FD JB Investzuschuss der Stadt Jena an ASB für Kita Schützenhofstraße||||-84 000.00||-168 000.00||0|0|0|0|0
46403_98817|255561|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00013|FD JB Investzuschuss der Stadt Jena an Saale-Betreuungsswerk für Kita August-Bebel-Straße||||-9 000.00||||||||
46403_98818|255562|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00013|FD JB Investzuschuss der Stadt Jena an Saale-Betreuungsswerk für Kita August-Bebel-Straße||||||-267 840.56|0|0|0|0|0|0
46403_98819|255563|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00015|FD JB Investzuschuss der Stadt Jena für Kita Mälzerstraße||||-72 000.00||-48 000.00||0|0|0|0|0
46403_98820|255564|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00016|FD JB Investzuschuss an Zentrum f. Fam.u. Alleinerziehende e.V. für Kita Keßlerstraße||||-25 600.00||-6 400.00||0|0|0|0|0
46403_98821|255565|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00017|"FD JB Investzuschuss an AWO für Ausstattung Kita ""Zum Leutratal"""||||-9 240.00||||||||
46403_98822|255566|A|36510000|Tageseinrichtungen für Kinder - Förderung anderer Träger (P)|7|42200|Fachdienst Jugend und Bildung|1910000|Anlagen in Bau auf immaterielle VG - Geleistete Zuwendungen|A_1.1.6|Geleistete Anzahlungen auf immaterielle Vermögensgegenstände|0|78410000|Auszahlungen für Konzessionen, Lizenzen und andere Schutzrechte|1|365100M00018|FD JB Investzuschuss vom Land zur Weitergabe an den ASB für Kita Schützenhofstraße||||||-357 069.45||0|0|0|0|0
